iterationName	gameid	time	trialNum	role		eventType
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129246178	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129247765	1	explorer	1	7.87	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129251983	1	explorer	2	4.186	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129255152	1	explorer	3	3.13	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129257163	1	explorer	4	1.97	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129259445	1	explorer	5	2.236	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129260822	1	explorer	6	1.312	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129264399	1	explorer	7	3.528	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129265867	1	explorer	8	1.402	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129267952	1	explorer	9	2.016	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129269277	1	explorer	10	1.253	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129271760	1	explorer	11	2.402	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129274518	1	explorer	12	2.667	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129277179	1	explorer	13	2.554	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129281800	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129283462	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129285404	1	explorer	15	4.496	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129296469	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129299445	1	explorer	18	10.955	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129306568	1	explorer	19	7	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129309689	1	explorer	20	2.993	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129315505	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129317335	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129318981	1	explorer	22	5.69	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129321358	1	explorer	24	2.231	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129326193	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129327887	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129328990	1	explorer	26	4.688	true	true	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129331648	1	explorer	28	2.499	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129335025	1	explorer	29	3.217	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129337057	1	explorer	30	1.857	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129338451	1	explorer	31	1.226	false	false	true	logTrain
