is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
True,7.754,1,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,16.564,2,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,4.587,3,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,9.235,5,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,3.631,6,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,6.579,8,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,10.11,11,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,10.316,12,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,5.988,13,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,1.626,14,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,1.739,15,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,5.182,16,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,1.678,17,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,1.16,18,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
True,1.047,19,False,False,8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6,3,./js/training_data_critter_fish_body_color_blue_2.json,CONJUNCTION,explorer,fd3f7514-559f-11e8-a3ef-3c15c2ddb69c
