iterationName	gameid	time	trialNum	role	block_num	block_type	time_in_ms	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	selected	full_globalColor0_p	full_globalColor0_color_mean	full_globalColor0_color_var	full_globalColor1_p	full_globalColor1_color_mean	full_globalColor1_color_var	full_prop1	full_prop2	full_tar1	full_tar2	full_internal_prop	score	eventType
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546844	2	playerB	0	testCritters	6559	fish	0	wug	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546850	2	playerB	0	testCritters	6559	fish	1	zoov	#5CA4DB	0	0	false	false	false	1	1	1	blue	0.001	0	blue	0.001	0	0	0	0		hit	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546851	2	playerB	0	testCritters	6559	fish	2	zoov	#5CA4DB	0	0	false	false	false	1	1	1	blue	0.001	0	blue	0.001	0	0	0	0		hit	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546852	2	playerB	0	testCritters	6559	fish	3	zoov	#5CA4DB	0	0	false	false	false	1	1	1	blue	0.001	0	blue	0.001	0	0	0	0		hit	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546853	2	playerB	0	testCritters	6559	fish	4	wug	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546854	2	playerB	0	testCritters	6559	fish	5	crullet	#EDCA00	0	0	false	false	false	0	0	1	yellow	0.001	0	yellow	0.001	0	0	0	0		correctRejection	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546855	2	playerB	0	testCritters	6559	fish	6	zoov	#5CA4DB	0	0	false	false	false	1	1	1	blue	0.001	0	blue	0.001	0	0	0	0		hit	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546856	2	playerB	0	testCritters	6559	fish	7	crullet	#EDCA00	0	0	false	false	false	0	0	1	yellow	0.001	0	yellow	0.001	0	0	0	0		correctRejection	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546856	2	playerB	0	testCritters	6559	fish	8	wug	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492546857	2	playerB	0	testCritters	6559	fish	9	wug	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
