iterationName	gameid	time	trialNum	role	block_num	block_type	time_in_ms	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	selected	full_globalColor0_p	full_globalColor0_color_mean	full_globalColor0_color_var	full_globalColor1_p	full_globalColor1_color_mean	full_globalColor1_color_var	full_prop1	full_prop2	full_tar1	full_tar2	full_internal_prop	score	eventType
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085746	5	playerA	3	testCritters	15107	bug	5	kwep	#228C22	0.8	0.8	true	true	false	1	0	1	green	0.001	0	green	0.001	0.8	0.8	1	1		miss	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085747	5	playerA	3	testCritters	15107	bug	6	kwep	#228C22	0.8	0.8	true	true	false	0	0	1	green	0.001	0	green	0.001	0.8	0.8	1	1		correctRejection	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085747	5	playerA	3	testCritters	15107	bug	7	plov	#FF8C00	0.8	0.8	true	true	false	1	0	1	orange	0.001	0	orange	0.001	0.8	0.8	1	1		miss	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085748	5	playerA	3	testCritters	15107	bug	8	daith	#5CA4DB	0.8	0.8	true	true	false	1	0	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		miss	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085748	5	playerA	3	testCritters	15107	bug	9	kwep	#228C22	0.8	0.8	true	true	false	0	1	1	green	0.001	0	green	0.001	0.8	0.8	1	1		falseAlarm	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085749	5	playerA	3	testCritters	15107	bug	10	daith	#5CA4DB	0.8	0.8	true	true	false	0	1	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		falseAlarm	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650085749	5	playerA	3	testCritters	15107	bug	11	daith	#5CA4DB	0.8	0.8	true	true	false	1	0	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		miss	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098383	5	playerB	3	testCritters	31713	bird	0	thup	#228C22	0	0	false	false	false	0	1	1	green	0.001	0	green	0.001	0	0	0	0		falseAlarm	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098398	5	playerB	3	testCritters	31713	bird	1	 cheeba	#F52A37	0	0	false	false	false	1	1	1	red	0.001	0	red	0.001	0	0	0	0		hit	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098399	5	playerB	3	testCritters	31713	bird	2	thup	#228C22	0	0	false	false	false	1	1	1	green	0.001	0	green	0.001	0	0	0	0		hit	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098400	5	playerB	3	testCritters	31713	bird	3	 cheeba	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098401	5	playerB	3	testCritters	31713	bird	4	lorch	#B630F0	0	0	false	false	false	1	0	1	purple	0.001	0	purple	0.001	0	0	0	0		miss	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098401	5	playerB	3	testCritters	31713	bird	5	 cheeba	#F52A37	0	0	false	false	false	1	1	1	red	0.001	0	red	0.001	0	0	0	0		hit	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098406	5	playerB	3	testCritters	31713	bird	6	lorch	#B630F0	0	0	false	false	false	1	1	1	purple	0.001	0	purple	0.001	0	0	0	0		hit	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098407	5	playerB	3	testCritters	31713	bird	7	lorch	#B630F0	0	0	false	false	false	0	0	1	purple	0.001	0	purple	0.001	0	0	0	0		correctRejection	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098407	5	playerB	3	testCritters	31713	bird	8	thup	#228C22	0	0	false	false	false	1	0	1	green	0.001	0	green	0.001	0	0	0	0		miss	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098408	5	playerB	3	testCritters	31713	bird	9	lorch	#B630F0	0	0	false	false	false	0	1	1	purple	0.001	0	purple	0.001	0	0	0	0		falseAlarm	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098409	5	playerB	3	testCritters	31713	bird	10	 cheeba	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650098410	5	playerB	3	testCritters	31713	bird	11	thup	#228C22	0	0	false	false	false	0	1	1	green	0.001	0	green	0.001	0	0	0	0		falseAlarm	logTest
