iterationName	gameid	time	trialNum	role	block_num	block_type	time_in_ms	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	selected	full_globalColor0_p	full_globalColor0_color_mean	full_globalColor0_color_var	full_globalColor1_p	full_globalColor1_color_mean	full_globalColor1_color_var	full_prop1	full_prop2	full_tar1	full_tar2	full_internal_prop	score	eventType
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601766	2	playerB	0	testCritters	6392	fish	0	reesle	#F52A37	0	0	false	false	false	0	1	1	red	0.001	0	red	0.001	0	0	0	0		falseAlarm	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601776	2	playerB	0	testCritters	6392	fish	1	crullet	#FF8C00	0	0	false	false	false	1	1	1	orange	0.001	0	orange	0.001	0	0	0	0		hit	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601777	2	playerB	0	testCritters	6392	fish	2	kwep	#228C22	0	0	false	false	false	1	0	1	green	0.001	0	green	0.001	0	0	0	0		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601778	2	playerB	0	testCritters	6392	fish	3	crullet	#FF8C00	0	0	false	false	false	1	0	1	orange	0.001	0	orange	0.001	0	0	0	0		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601778	2	playerB	0	testCritters	6392	fish	4	kwep	#228C22	0	0	false	false	false	0	1	1	green	0.001	0	green	0.001	0	0	0	0		falseAlarm	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601779	2	playerB	0	testCritters	6392	fish	5	kwep	#228C22	0	0	false	false	false	0	0	1	green	0.001	0	green	0.001	0	0	0	0		correctRejection	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601779	2	playerB	0	testCritters	6392	fish	6	crullet	#FF8C00	0	0	false	false	false	0	0	1	orange	0.001	0	orange	0.001	0	0	0	0		correctRejection	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601780	2	playerB	0	testCritters	6392	fish	7	kwep	#228C22	0	0	false	false	false	1	1	1	green	0.001	0	green	0.001	0	0	0	0		hit	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601780	2	playerB	0	testCritters	6392	fish	8	reesle	#F52A37	0	0	false	false	false	1	1	1	red	0.001	0	red	0.001	0	0	0	0		hit	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601781	2	playerB	0	testCritters	6392	fish	9	reesle	#F52A37	0	0	false	false	false	1	0	1	red	0.001	0	red	0.001	0	0	0	0		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601781	2	playerB	0	testCritters	6392	fish	10	crullet	#FF8C00	0	0	false	false	false	0	1	1	orange	0.001	0	orange	0.001	0	0	0	0		falseAlarm	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656601782	2	playerB	0	testCritters	6392	fish	11	reesle	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610666	2	playerA	0	testCritters	14099	tree	0	luzak	#B630F0	0.8	0.8	false	false	false	1	1	1	purple	0.001	0	purple	0.001	0.8	0.8	0	0		hit	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610689	2	playerA	0	testCritters	14099	tree	1	plov	#EDCA00	0.8	0.8	false	false	false	1	0	1	yellow	0.001	0	yellow	0.001	0.8	0.8	0	0		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610690	2	playerA	0	testCritters	14099	tree	2	plov	#EDCA00	0.8	0.8	false	false	false	0	1	1	yellow	0.001	0	yellow	0.001	0.8	0.8	0	0		falseAlarm	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610691	2	playerA	0	testCritters	14099	tree	3	plov	#EDCA00	0.8	0.8	false	false	false	1	0	1	yellow	0.001	0	yellow	0.001	0.8	0.8	0	0		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610691	2	playerA	0	testCritters	14099	tree	4	glippet	#228C22	0.8	0.8	false	false	false	1	1	1	green	0.001	0	green	0.001	0.8	0.8	0	0		hit	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610692	2	playerA	0	testCritters	14099	tree	5	luzak	#B630F0	0.8	0.8	false	false	false	0	0	1	purple	0.001	0	purple	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610692	2	playerA	0	testCritters	14099	tree	6	glippet	#228C22	0.8	0.8	false	false	false	0	0	1	green	0.001	0	green	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610695	2	playerA	0	testCritters	14099	tree	7	plov	#EDCA00	0.8	0.8	false	false	false	0	1	1	yellow	0.001	0	yellow	0.001	0.8	0.8	0	0		falseAlarm	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610696	2	playerA	0	testCritters	14099	tree	8	luzak	#B630F0	0.8	0.8	false	false	false	1	0	1	purple	0.001	0	purple	0.001	0.8	0.8	0	0		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610696	2	playerA	0	testCritters	14099	tree	9	glippet	#228C22	0.8	0.8	false	false	false	1	1	1	green	0.001	0	green	0.001	0.8	0.8	0	0		hit	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610697	2	playerA	0	testCritters	14099	tree	10	glippet	#228C22	0.8	0.8	false	false	false	0	1	1	green	0.001	0	green	0.001	0.8	0.8	0	0		falseAlarm	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656610698	2	playerA	0	testCritters	14099	tree	11	luzak	#B630F0	0.8	0.8	false	false	false	0	0	1	purple	0.001	0	purple	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656780699	3	playerA	1	testCritters	8225	bird	0	ellep	#FF8C00	0.8	0.8	true	true	false	1	0	1	orange	0.001	0	orange	0.001	0.8	0.8	1	1		miss	logTest
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656780796	3	playerA	1	testCritters	8225	bird	1	ackle	#5CA4DB	0.8	0.8	true	true	false	0	1	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		falseAlarm	logTest
