experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	4148-1dd690cb-2919-4a89-bd2f-5c8baa992a73	1547834952012	student	6	"birds with tails"	birds_tails	1	yes	1	yes	42	Male	4			1.75	I went by the instructions the explorer gave me to the best of my ability		yes	okay	logSubjInfo
