experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445693585	explorer	7	"birds with purple tails"	birds_purple_tails	4	yes	2	yes	42	Female	3					no	okay	logSubjInfo
mp-game-6	pilot	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	1548445755285	student	7	"birds with purple tails"	birds_purple_tails	4	yes	1	yes	21	Female	2			2.00	I just listened to what my partner told me	yes	okay	logSubjInfo
