experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	2398-0f4804cd-b1c8-4372-b286-ea199b92a661	1548715941585	student	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	2	yes	1	yes	34	Female	3			2.00	I listened to the descriptions and used them to make my selections		no	not much	logSubjInfo
