experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	8028-6389c452-8a63-4032-a057-e5d4aa302320	1548712358888	explorer	4	"bugs with white orange head"	bugs_orange_head	1	yes	2	yes	39	Female	4	none	no	yes	Tried to determine what things have in common		yes	okay	logSubjInfo
