experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4463-cba53c47-956e-4b4d-9c3b-3cc4c7bd1a89	1548778306611	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	4	yes	1	yes	31	Male	3	GOOD EXPERIMENT	NO	1.25	FOR GAME PURPOSES		loved	logSubjInfo
mp-game-6	pilot	4463-cba53c47-956e-4b4d-9c3b-3cc4c7bd1a89	1548778313502	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	4	yes	2	yes	42	Male	3	This was a hard hit but enjoyable		no my partner wasn't very helpful	.75	This was hard	yes	not much	logSubjInfo
