experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1548700747129	student	13	"bugs with wings and antennae"	bugs_wings_antennae	4		1	yes	34	Female	4	thanks	the chat wiould freesze at times which made the hit to last longer :/	4	just by paying attention to the other persons advise 	yes	okay	logSubjInfo
mp-game-6	pilot	9934-16676e98-dec0-4087-844a-3de8240f7915	1548700792422	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	4	yes	2	yes	49	Male	3	I would love to know what the differences really were		Just me lol	2.50	I tried to look for obvious clues	yes	okay	logSubjInfo
