experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	9946-7029d2e5-3b46-4eb7-b2d3-33656910b533	1547844877241	explorer	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	4	yes	2	yes	40	Male	3		no	yes	process of elimination	yes	liked	logSubjInfo
mp-game-6	pilot	9946-7029d2e5-3b46-4eb7-b2d3-33656910b533	1547844922574	student	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	4	yes	2	yes	64	Female	2	It really wasn't as complicated as you made it sound!!!!!	none	1.00	Listen to the explorer!	yes	liked	logSubjInfo
