experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	5624-91df4d79-dfba-44f2-9f95-3976add46445	1548108310214	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	0	yes	1	yes	33	Female	1			3.00	I tried my best to explain on what the creature looked like	yes	okay	logSubjInfo
