experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	3508-58b217d4-09b8-426f-89b2-a8809eb858f3	1548099134478	student	13	"bugs with wings and antennae"	bugs_wings_antennae	4	yes	1	yes	24	Female	3		No	2.25	i tried to follow the explorer's directions to the best i could	yes	liked	logSubjInfo
