experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	 	humanPartner	likePartner	eventType
mp-game-6	pilot	2778-3babb80f-60d6-4a57-8d44-6c7b50db2433	1547761980358	student	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0	yes	2	yes	35	Male	3	none	My partner left me in the middle of the task	2.00	none		yes	not much	logSubjInfo
