experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	7221-b754dbc0-da55-4bac-9857-7d28235f99a7	1548100457336	student	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	yes	1	yes	28	Male	3		connection issues with partner	1.50	I just paid close attention to the directions given		yes	okay	logSubjInfo
