experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	4291-4b9e3359-e189-4e06-98ed-6e8994dbe203	1548782149911	explorer	39	"bugs with (white legs and purple wings) or orange antennae"	bugs_white_legs_purple_wings_or_orange_antennae	1	yes	2	yes	30	Male	3	Very good experiment	Nothing	10	I would used my own strategy		yes	liked	logSubjInfo
