experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments		problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	2931-84a01b48-d680-4adf-9917-103741c48203	1548437480262	student	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	yes	1	yes	38	Male	4	I would be curious to see if I still get the bonus if the other party disconnected		My partner disconnected	1.25	I clicked on everything that the explorer said	yes	okay	logSubjInfo
