experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4118-58b0dafd-5d4f-47f2-b878-38299501747f	1548869015546	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	2	yes	2	yes	28	Male	3	Good and interesting study 	Nothing like that	1.25	Because of i read the instruction 	yes	loved	logSubjInfo
