experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4230-fda03076-53a6-4db6-817e-ac9de1d93a62	1547850512119	student	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	4	yes	1	yes	28	Female	4		no	$2	I picked the creatures that matched the other person's descriptions	yes	okay	logSubjInfo
mp-game-6	pilot	4230-fda03076-53a6-4db6-817e-ac9de1d93a62	1547850512997	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	4	yes	1	yes	51	Male	3	This was hard but was fun	no	2.50	There really wasn't a stretegy to do		yes	okay	logSubjInfo
