experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy		humanPartner	likePartner	eventType
mp-game-6	pilot	0954-a5f7497d-79d7-4214-ab17-264054eb1ab1	1548708522789	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	0	yes	2	yes	28	Male	3		The chat screen loaded forever	2	My partner had difficulty connecting		yes	okay	logSubjInfo
