experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments		problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	4058-66f68dd4-b6f5-477d-a5fd-351cc0213c81	1547848056180	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	yes	1	yes	36	Female	2	I wish I could redo this HIT with someone that did not disconnect		no	1.25	I didn't get a chance because partner disconnected	yes	not much	logSubjInfo
