experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	7356-0953dc47-73a8-4cce-9bdc-81ad8cf8d5ec	1547933894566	student	6	"birds with tails"	birds_tails	4	yes	2	yes	24	Male	2			$3	I just listened to my partner	yes	okay	logSubjInfo
mp-game-6	pilot	7356-0953dc47-73a8-4cce-9bdc-81ad8cf8d5ec	1547933914320	explorer	6	"birds with tails"	birds_tails	4	yes	1	yes	23	Male	3		no	4.00	I just tried to find the differences the best I could			yes	okay	logSubjInfo
