iterationName	gameid	time	trialNum	role	trial_num	time_in_seconds	turker_label	true_label	is_correct	eventType
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132526611	1	explorer	0	12.089	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132544713	1	explorer	1	9.675	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132558768	1	explorer	2	7.025	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132564956	1	explorer	3	6.135	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132568555	1	explorer	4	3.55	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132578483	1	explorer	5	3.257	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132599357	1	explorer	6	14.294	true	false	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132606667	1	explorer	7	6.682	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132620036	1	explorer	8	7.647	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132637716	1	explorer	9	11.448	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132643597	1	explorer	10	5.787	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132657282	1	explorer	11	7.387	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132670182	1	explorer	12	6.56	true	false	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132684960	1	explorer	13	8.38	true	false	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132696163	1	explorer	14	4.264	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132698762	1	explorer	15	3.127	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132719725	1	explorer	16	14.133	true	false	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132729787	1	explorer	17	9.942	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132740976	1	explorer	18	5.003	true	false	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132771765	1	explorer	19	24.64	true	false	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132801279	1	explorer	20	29.381	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132804518	1	explorer	21	3.107	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132816481	1	explorer	22	5.747	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132829963	1	explorer	23	7.056	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132842625	1	explorer	24	12.489	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132847079	1	explorer	25	4.292	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132852105	1	explorer	26	4.862	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132858565	1	explorer	27	6.288	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132873736	1	explorer	28	14.97	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132878879	1	explorer	29	4.966	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132881729	1	explorer	30	2.675	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132884962	1	explorer	31	3.057	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132887310	1	explorer	32	1.719	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132893286	1	explorer	33	6.219	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132897226	1	explorer	34	3.743	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132900322	1	explorer	35	2.903	false	false	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132910170	1	explorer	36	9.643	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132912351	1	explorer	37	1.97	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132916287	1	explorer	38	3.729	true	true	true	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132925470	1	explorer	39	2.665	false	true	false	logTrain
pilot1	6354-5adb8db1-e90b-49c1-acd4-67a6c1d70103	1525132932648	1	explorer	40	6.942	false	false	true	logTrain
