iterationName	gameid	time	trialNum	role	trial_num	time_in_seconds	turker_label	true_label	is_correct	eventType
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706347894		explorer	1	4.54	true	false	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706350260		explorer	2	2.34	true	true	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706358927		explorer	3	2.376	false	true	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706369430		explorer	4	4.544	false	true	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706372639		explorer	5	3.172	false	false	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706377583		explorer	6	4.893	false	false	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706380570		explorer	7	2.922	false	false	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706383377		explorer	8	2.698	true	true	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706385969		explorer	9	2.511	false	false	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706389932		explorer	10	3.888	true	true	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706393545		explorer	11	3.515	false	false	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706402945		explorer	12	3.04	true	false	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706413427		explorer	13	4.236	false	true	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706417877		explorer	14	4.317	true	true	true	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706431005		explorer	15	7.043	true	false	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706441630		explorer	16	4.042	false	true	false	logTrain
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706446030		explorer	17	4.251	false	false	true	logTrain
