iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	9582-00e3c4d2-90d0-401c-b1c4-fe721897156d	1508179386184	6	a	yes	0	yes	33	Male	1	if you want something done right		$5	get this monstrosity over asap	no	not much	logSubjInfo
