iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	0814-fbf6d652-b1bc-4a8d-b1a1-296c0b2a6a5b	1508190509927	6	b	yes	2	yes	33	Female	4		No	$3	I tried to find similarities between the ones that were labeled with a name	yes	loved	logSubjInfo
