iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185553938	6	b	yes	2	yes	42	Female	1	thanks	no	yes	Tried to remember what the deal was	yes	okay	logSubjInfo
