iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508184285499	6	a	yes	1	yes	29	Female	3		no	3.00	I tried to remember what my partner said and also tried to think of what it could have been if their image was different (ie: legs for wings)	yes	liked	logSubjInfo
