iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778647	0	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	fram	flower	iv	frams	false	orange	1_1_1	property_size_colors	0	76495	learnCritters	0	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778651	0	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	fram	flower	iv	frams	true	yellow	0_1_0	property_size_colors	0	76495	learnCritters	1	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778651	0	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	fram	flower	iv	frams	true	yellow	1_0_0	property_size_colors	0	76495	learnCritters	2	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778652	0	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	fram	flower	iv	frams	false	orange	0_1_1	property_size_colors	0	76495	learnCritters	3	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778652	0	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	fram	flower	iv	frams	true	yellow	0_0_0	property_size_colors	0	76495	learnCritters	4	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778653	0	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	fram	flower	iv	frams	false	orange	1_0_1	property_size_colors	0	76495	learnCritters	5	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778654	0	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	fram	flower	iv	frams	false	yellow	1_1_0	property_size_colors	0	76495	learnCritters	6	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182778654	0	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	fram	flower	iv	frams	true	orange	0_0_1	property_size_colors	0	76495	learnCritters	7	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837615	0	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	blin	bug	iv	blins	false	purple	0_0_0	colors_size_property	0	137133	learnCritters	0	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837625	0	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	blin	bug	iv	blins	true	blue	1_0_1	colors_size_property	0	137133	learnCritters	1	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837625	0	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	blin	bug	iv	blins	false	blue	1_0_0	colors_size_property	0	137133	learnCritters	2	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837626	0	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	blin	bug	iv	blins	true	blue	1_1_1	colors_size_property	0	137133	learnCritters	3	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837631	0	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	blin	bug	iv	blins	false	purple	0_1_0	colors_size_property	0	137133	learnCritters	4	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837631	0	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	blin	bug	iv	blins	true	purple	0_1_1	colors_size_property	0	137133	learnCritters	5	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837632	0	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	blin	bug	iv	blins	false	purple	0_0_1	colors_size_property	0	137133	learnCritters	6	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508182837632	0	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	blin	bug	iv	blins	true	blue	1_1_0	colors_size_property	0	137133	learnCritters	7	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183018058	1	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	zorb	fish	i	zorbs	true	yellow	1_0_1	property_size_colors	1	19050	learnCritters	0	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183018070	1	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0.8	0	zorb	fish	i	zorbs	true	yellow	1_1_1	property_size_colors	1	19050	learnCritters	1	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183018071	1	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0.8	0	zorb	fish	i	zorbs	false	yellow	0_1_1	property_size_colors	1	19050	learnCritters	2	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183018071	1	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	zorb	fish	i	zorbs	true	purple	1_0_0	property_size_colors	1	19050	learnCritters	3	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183018072	1	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	zorb	fish	i	zorbs	false	yellow	0_0_1	property_size_colors	1	19050	learnCritters	4	logTrain
pilot1	8012-585cc5de-101d-486f-a1ce-3160843f2cda	1508183018072	1	a	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	zorb	fish	i	zorbs	true	purple	1_1_0	property_size_colors	1	19050	learnCritters	5	logTrain
