iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832089	0	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	blin	bug	iii	blins	true	red	0_0_0	size_property_colors	0	104359	learnCritters	0	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832096	0	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	blin	bug	iii	blins	true	green	0_0_1	size_property_colors	0	104359	learnCritters	1	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832096	0	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	blin	bug	iii	blins	false	green	1_1_1	size_property_colors	0	104359	learnCritters	2	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832097	0	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	blin	bug	iii	blins	true	green	1_0_1	size_property_colors	0	104359	learnCritters	3	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832098	0	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	blin	bug	iii	blins	true	red	0_1_0	size_property_colors	0	104359	learnCritters	4	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832098	0	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	blin	bug	iii	blins	false	red	1_1_0	size_property_colors	0	104359	learnCritters	5	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832100	0	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	blin	bug	iii	blins	false	red	1_0_0	size_property_colors	0	104359	learnCritters	6	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184832100	0	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	blin	bug	iii	blins	false	green	0_1_1	size_property_colors	0	104359	learnCritters	7	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961950	0	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	plov	fish	ii	plovs	true	orange	1_1_1	property_colors_size	0	257237	learnCritters	0	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961952	0	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	plov	fish	ii	plovs	true	orange	1_1_0	property_colors_size	0	257237	learnCritters	1	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961953	0	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	plov	fish	ii	plovs	false	purple	1_0_1	property_colors_size	0	257237	learnCritters	2	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961955	0	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	plov	fish	ii	plovs	false	orange	0_1_1	property_colors_size	0	257237	learnCritters	3	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961956	0	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	plov	fish	ii	plovs	true	purple	0_0_0	property_colors_size	0	257237	learnCritters	4	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961956	0	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	plov	fish	ii	plovs	true	purple	0_0_1	property_colors_size	0	257237	learnCritters	5	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961957	0	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	plov	fish	ii	plovs	false	orange	0_1_0	property_colors_size	0	257237	learnCritters	6	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508184961958	0	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	plov	fish	ii	plovs	false	purple	1_0_0	property_colors_size	0	257237	learnCritters	7	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063311	1	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	reesle	fish	iii	reesles	true	purple	1_1_1	property_size_colors	1	14770	learnCritters	0	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063313	1	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	reesle	fish	iii	reesles	false	purple	0_0_1	property_size_colors	1	14770	learnCritters	1	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063313	1	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	reesle	fish	iii	reesles	true	purple	0_1_1	property_size_colors	1	14770	learnCritters	2	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063314	1	b	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	reesle	fish	iii	reesles	true	green	1_0_0	property_size_colors	1	14770	learnCritters	3	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063314	1	b	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	reesle	fish	iii	reesles	false	green	0_1_0	property_size_colors	1	14770	learnCritters	4	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063315	1	b	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0.8	0	reesle	fish	iii	reesles	true	green	1_1_0	property_size_colors	1	14770	learnCritters	5	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063316	1	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	reesle	fish	iii	reesles	false	purple	1_0_1	property_size_colors	1	14770	learnCritters	6	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185063317	1	b	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	reesle	fish	iii	reesles	false	green	0_0_0	property_size_colors	1	14770	learnCritters	7	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185079994	1	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	taifel	bug	iv	taifels	false	blue	0_0_0	colors_property_size	1	37195	learnCritters	0	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185079998	1	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	taifel	bug	iv	taifels	false	yellow	1_0_0	colors_property_size	1	37195	learnCritters	1	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185079999	1	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	taifel	bug	iv	taifels	true	yellow	1_1_0	colors_property_size	1	37195	learnCritters	2	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185080000	1	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	taifel	bug	iv	taifels	false	blue	0_1_0	colors_property_size	1	37195	learnCritters	3	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185080000	1	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	taifel	bug	iv	taifels	false	blue	0_0_1	colors_property_size	1	37195	learnCritters	4	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185080004	1	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	taifel	bug	iv	taifels	true	yellow	1_0_1	colors_property_size	1	37195	learnCritters	5	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185080004	1	a	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	taifel	bug	iv	taifels	true	blue	0_1_1	colors_property_size	1	37195	learnCritters	6	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185080005	1	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	taifel	bug	iv	taifels	true	yellow	1_1_1	colors_property_size	1	37195	learnCritters	7	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173619	2	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	 cheeba	bug	ii	cheebas	false	green	0_0_1	size_property_colors	2	21915	learnCritters	0	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173637	2	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	 cheeba	bug	ii	cheebas	true	red	1_0_0	size_property_colors	2	21915	learnCritters	1	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173637	2	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	 cheeba	bug	ii	cheebas	false	red	1_1_0	size_property_colors	2	21915	learnCritters	2	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173638	2	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	 cheeba	bug	ii	cheebas	true	green	1_0_1	size_property_colors	2	21915	learnCritters	3	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173638	2	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	 cheeba	bug	ii	cheebas	false	green	1_1_1	size_property_colors	2	21915	learnCritters	4	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173639	2	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	 cheeba	bug	ii	cheebas	false	red	0_0_0	size_property_colors	2	21915	learnCritters	5	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173639	2	a	0	1	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	 cheeba	bug	ii	cheebas	true	red	0_1_0	size_property_colors	2	21915	learnCritters	6	logTrain
pilot1	8180-d9aa2660-a6db-47d3-840c-b94548f12bd5	1508185173640	2	a	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	 cheeba	bug	ii	cheebas	true	green	0_1_1	size_property_colors	2	21915	learnCritters	7	logTrain
