iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	time_in_ms	block	critter_num	eventType
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180928532	4	b	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	saper	fish	v	sapers	true	orange	1_1_0	size_property_colors	4	38649	learnCritters	5	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180928533	4	b	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	saper	fish	v	sapers	true	orange	1_0_0	size_property_colors	4	38649	learnCritters	6	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180928533	4	b	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	saper	fish	v	sapers	true	yellow	0_1_1	size_property_colors	4	38649	learnCritters	7	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017489	4	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	fep	bird	iv	feps	false	purple	0_1_1	colors_property_size	4	124362	learnCritters	0	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017500	4	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	fep	bird	iv	feps	true	blue	1_0_0	colors_property_size	4	124362	learnCritters	1	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017501	4	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	fep	bird	iv	feps	true	purple	0_0_0	colors_property_size	4	124362	learnCritters	2	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017502	4	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	fep	bird	iv	feps	true	purple	0_0_1	colors_property_size	4	124362	learnCritters	3	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017502	4	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	fep	bird	iv	feps	true	purple	0_1_0	colors_property_size	4	124362	learnCritters	4	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017503	4	a	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	fep	bird	iv	feps	false	blue	1_0_1	colors_property_size	4	124362	learnCritters	5	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017503	4	a	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	fep	bird	iv	feps	false	blue	1_1_1	colors_property_size	4	124362	learnCritters	6	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181017504	4	a	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	fep	bird	iv	feps	false	blue	1_1_0	colors_property_size	4	124362	learnCritters	7	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200027	5	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	taifel	bug	i	taifels	true	blue	0_0_0	colors_property_size	5	48385	learnCritters	0	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200032	5	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	taifel	bug	i	taifels	true	blue	0_0_1	colors_property_size	5	48385	learnCritters	1	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200032	5	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	taifel	bug	i	taifels	false	yellow	1_0_1	colors_property_size	5	48385	learnCritters	2	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200033	5	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	taifel	bug	i	taifels	false	yellow	1_0_0	colors_property_size	5	48385	learnCritters	3	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200033	5	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	taifel	bug	i	taifels	true	blue	0_1_0	colors_property_size	5	48385	learnCritters	4	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200033	5	b	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	taifel	bug	i	taifels	false	yellow	1_1_1	colors_property_size	5	48385	learnCritters	5	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200034	5	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	taifel	bug	i	taifels	true	blue	0_1_1	colors_property_size	5	48385	learnCritters	6	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181200034	5	b	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	taifel	bug	i	taifels	false	yellow	1_1_0	colors_property_size	5	48385	learnCritters	7	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211680	5	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	morseth	bird	v	morseths	false	green	1_1_0	colors_property_size	5	58861	learnCritters	0	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211690	5	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	morseth	bird	v	morseths	true	purple	0_1_0	colors_property_size	5	58861	learnCritters	1	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211691	5	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	morseth	bird	v	morseths	false	green	1_0_0	colors_property_size	5	58861	learnCritters	2	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211691	5	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	morseth	bird	v	morseths	false	purple	0_1_1	colors_property_size	5	58861	learnCritters	3	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211692	5	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	morseth	bird	v	morseths	true	purple	0_0_0	colors_property_size	5	58861	learnCritters	4	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211692	5	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	morseth	bird	v	morseths	false	green	1_0_1	colors_property_size	5	58861	learnCritters	5	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211692	5	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	morseth	bird	v	morseths	true	green	1_1_1	colors_property_size	5	58861	learnCritters	6	logTrain
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181211693	5	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	morseth	bird	v	morseths	true	purple	0_0_1	colors_property_size	5	58861	learnCritters	7	logTrain
