iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	exploration_time	submission_time	total_time	eventType
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1540425913478	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	156.723	4.715	161.438	logTrain
