iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	exploration_time	submission_time	total_time	eventType
pilot	8273-d4c8900e-3219-4a54-b7b4-de0360ad11f5	1542666827828	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	27.139	10.873	38.012	logTrain
pilot	8273-d4c8900e-3219-4a54-b7b4-de0360ad11f5	1542667202816	explorer	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json	23.941	24.905	48.846	logTrain
pilot	8273-d4c8900e-3219-4a54-b7b4-de0360ad11f5	1542667428500	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json	23.094	7.151	30.245	logTrain
pilot	8273-d4c8900e-3219-4a54-b7b4-de0360ad11f5	1542667560973	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json	32.936	2.899	35.835	logTrain
pilot	8273-d4c8900e-3219-4a54-b7b4-de0360ad11f5	1542667705230	explorer	14	DISJUNCTION,CONJUNCTION	./js/training_data_(large_or_body_color_green)_and_second_color_red_1.json	./js/test_data_(large_or_body_color_green)_and_second_color_red_1.json	36.516	19.811	56.327	logTrain
