experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	7597-35eaa47b-81cd-4b8b-b207-3d7a69d4f8a0	1547842809686	explorer	7	"birds with purple tails"	birds_purple_tails	0	104.243	37.575	162.229	logTimes
mp-game-6	pilot	7597-35eaa47b-81cd-4b8b-b207-3d7a69d4f8a0	1547842821948	student	7	"birds with purple tails"	birds_purple_tails	0	-1	51.412	161.826	logTimes
mp-game-6	pilot	7597-35eaa47b-81cd-4b8b-b207-3d7a69d4f8a0	1547843420856	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	1	-1	34.663	311.707	logTimes
mp-game-6	pilot	7597-35eaa47b-81cd-4b8b-b207-3d7a69d4f8a0	1547843453407	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	1	118.333	43.418	312.313	logTimes
