experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548099668549	student	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	0	-1	23.93	33.658	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548099686560	explorer	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	0	66.432	41.946	34.25	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548099865137	student	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	1	-1	11.549	19.424	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548099884550	explorer	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	1	121.075	31.016	20.014	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548100390686	student	0	"flowers with orange stems"	flowers_orange_stems	2	-1	10.255	149.994	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548100417936	explorer	0	"flowers with orange stems"	flowers_orange_stems	2	49.605	31.15	150.579	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548100758534	student	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	3	-1	10.494	13.662	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548100782386	explorer	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	3	30.33	30.332	14.241	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548101028701	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	4	-1	10.359	14.278	logTimes
mp-game-6	pilot	6640-ae32f1e7-08f7-4c3e-ad08-1304a9fd9160	1548101051763	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	4	63.67	25.341	14.95	logTimes
