experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1548694408045	explorer	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	0	178.107	19.654	298.799	logTimes
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1548694450193	student	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	0	-1	59.36	298.714	logTimes
