experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093029801	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	-1	33.385	35.663	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093032853	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	64.618	38.473	37.113	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093240949	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	79.999	48.483	46.881	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093254630	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	-1	62.819	46.459	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093423964	student	4	"bugs with white orange head"	bugs_orange_head	2	-1	26.715	57.064	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093428493	explorer	4	"bugs with white orange head"	bugs_orange_head	2	68.571	30.703	57.508	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093625536	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	-1	35.82	63.877	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093629928	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	73.647	40.472	64.347	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093991721	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	4	75.843	39.375	230.865	logTimes
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548094024195	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	4	-1	72.635	230.42	logTimes
