experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	7819-3944aedb-9298-40d2-a65e-19e4cef201c4	1547739897723	student	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	-1	31.135	40.254	logTimes
mp-game-6	pilot	7819-3944aedb-9298-40d2-a65e-19e4cef201c4	1547739911118	explorer	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	109.915	43.228	40.664	logTimes
