experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548096676324	explorer	2	"fish with white fangs"	fish_fangs	0	160.488	33.303	139.084	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548096676701	student	2	"fish with white fangs"	fish_fangs	0	-1	33.357	138.717	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548096881527	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	41.71	18.766	99.484	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548096960973	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	-1	97.217	99.115	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548097121047	explorer	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	2	45.873	16.488	68.946	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548097146319	student	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	2	-1	42.086	68.581	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548097312832	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	3	43.131	32.037	72.012	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548097315790	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	3	-1	30.766	71.66	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548097461740	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	4	43.296	18.739	63.597	logTimes
mp-game-6	pilot	7908-21266c3d-6d57-4c08-a7dc-485bccddd7fc	1548097482016	student	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	4	-1	33.593	63.233	logTimes
