stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
0	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
1	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
2	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
3	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
4	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
5	true	false	false	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
6	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
7	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
8	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
9	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
10	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
11	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
12	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
13	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
14	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
15	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
16	true	true	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
17	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
18	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
19	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
20	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
21	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
22	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
23	false	false	true	logTest	mp-game-6	pilot	4670-31f0c051-7533-4da2-838b-775766410045	1547856220630	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0
