iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649285982	1	playerA	Ackle and Mox Don't live near crocs	10676	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649302006	1	playerA	Feb always live near crocs (Feb is the special ones)	12791	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649314974	1	playerB	zoov always grow leaves. kaz never grows leaves.	20183	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649326554	1	playerA	kk ready when you are	3775	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649349123	1	playerB	jav grows leaves 1/4 times	10184	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649353714	1	playerB	I'm ready :)	2476	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649520705	2	playerB	Taifel and oller never lay eggs.	1006	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649526263	2	playerB	Ellep always lays eggs. 	461	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649548189	2	playerA	Krivel is poisonus 3/4 time	22308	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649557902	2	playerA	Dorb is always poisonus	5615	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649570860	2	playerA	Other one ( i missed name so sorry) is never 	10484	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649582334	2	playerB	Okay cool. Ready!	6631	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649587797	2	playerA	yup yup	2731	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649733724	3	playerB	blin lives near crocs	796	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649739401	3	playerA	Crullet = Always        Luzak/Grink = never	17999	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649749943	3	playerA	kk	278	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649757088	3	playerB	mook never live near crocs	726	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649767362	3	playerB	zorb lives near crocs 3/4 of the time (from left to right starting at top, first two are yes, third is no, fourth is yes)	2788	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649778076	3	playerB	lmk if that makes sense	2488	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649794997	3	playerA	k got it 	21485	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649798561	3	playerB	Okay!	1355	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649936066	4	playerA	k this one tricky	138706	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649949601	4	playerA	starting from top and left to right like you did....	10123	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649967589	4	playerA	Lorch is 2nd one and 4th one	15990	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649979151	4	playerA	Thup is 1, 2, and 4	8031	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649984848	4	playerA	Cheeba is 1 and 3	4086	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649989037	4	playerA	does that make sense?	3429	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649997045	4	playerB	Yep!	1037	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650000268	4	playerB	Mine is tricky too.	2678	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650020410	4	playerB	daith - 1/4 of the time (3rd one)	14412	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650032617	4	playerB	kwep - 2/4 (1st and 4th)	4244	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650039306	4	playerB	plov - 2/4 (2nd and 3rd)	1888	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650042226	4	playerB	make sense?	1413	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650046590	4	playerA	yup 	1177	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650048354	4	playerA	ready	569	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650055125	4	playerA	gg	676	chatMessage
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650062952	4	playerB	me too, and you too!!!	6763	chatMessage
