experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764186372	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Zorbs may or may not have long tendrils.  "	25.291	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764210161	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"They are not the same color all over.  "	20.295	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764223106	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"ok"	13.766	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764251544	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"They typically have spots. The center can be any color"	36.007	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764274751	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"How large or small are they?"	5.292	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764293768	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"medium sized"	4.888	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764311234	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"The main plant is the same size"	12.501	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764320713	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"the tendrils add size"	7.321	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764330709	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"they may or may not have spikes"	9.277	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764338011	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Do they prefer lots of sunlight?"	12.061	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764350417	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Unknown.  more research needed"	6.676	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764372010	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Is it a succulent?"	6.601	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764383677	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Vine plant?"	4.107	chatMessage
mp-game-6	pilot	5293-8a63aa08-b5d4-4bcd-9537-e74ff4dd111f	1547764392392	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"FLowering"	1.511	chatMessage
