experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	Hello!	2.151	chatMessage	M
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	Kweps all have whiskers. Ones with mustache only have only white stripes.	26.755	chatMessage	I
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	what else can you tell me ? 	5.537	chatMessage	F
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	If they don't have any whiskers they're not kweps	19.295	chatMessage	F
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	Hope that helps	4.696	chatMessage	C
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	thanks! 	1.324	chatMessage	C
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	if they have a mustache they are all white?	9.416	chatMessage	F
mp-game-6	pilot	5951-d4a3de25-b672-43a7-9967-c688e460395c	1.54784E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	0	No they can be a color but the stripes are white.	12.431	chatMessage	F
