iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205745	1	playerA	0	32117	learnCritters	fish	0	fep	#5CA4DB	0	0	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205754	1	playerA	0	32117	learnCritters	fish	1	fep	#5CA4DB	0	0	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205755	1	playerA	0	32117	learnCritters	fish	2	ackle	#B630F0	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205756	1	playerA	0	32117	learnCritters	fish	3	mox	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205757	1	playerA	0	32117	learnCritters	fish	4	ackle	#B630F0	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205757	1	playerA	0	32117	learnCritters	fish	5	fep	#5CA4DB	0	0	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205757	1	playerA	0	32117	learnCritters	fish	6	fep	#5CA4DB	0	0	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205759	1	playerA	0	32117	learnCritters	fish	7	ackle	#B630F0	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205760	1	playerA	0	32117	learnCritters	fish	8	mox	#EDCA00	0	0	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205760	1	playerA	0	32117	learnCritters	fish	9	ackle	#B630F0	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205761	1	playerA	0	32117	learnCritters	fish	10	mox	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649205762	1	playerA	0	32117	learnCritters	fish	11	mox	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649256858	1	playerB	0	89351	learnCritters	tree	0	zoov	#EDCA00	0.8	0.8	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649256871	1	playerB	0	89351	learnCritters	tree	1	kaz	#5CA4DB	0.8	0.8	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649256872	1	playerB	0	89351	learnCritters	tree	2	jav	#228C22	0.8	0.8	false	false	false	1	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649256873	1	playerB	0	89351	learnCritters	tree	3	kaz	#5CA4DB	0.8	0.8	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649256874	1	playerB	0	89351	learnCritters	tree	4	jav	#228C22	0.8	0.8	false	false	false	0	logTrain
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502649256875	1	playerB	0	89351	learnCritters	tree	5	jav	#228C22	0.8	0.8	false	false	false	0	logTrain
