iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194753	1	playerB	0	40808	learnCritters	tree	0	grink	#B630F0	0.8	0.8	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194757	1	playerB	0	40808	learnCritters	tree	1	 cheeba	#FF8C00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194759	1	playerB	0	40808	learnCritters	tree	2	truft	#EDCA00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194759	1	playerB	0	40808	learnCritters	tree	3	grink	#B630F0	0.8	0.8	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194762	1	playerB	0	40808	learnCritters	tree	4	 cheeba	#FF8C00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194763	1	playerB	0	40808	learnCritters	tree	5	grink	#B630F0	0.8	0.8	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194764	1	playerB	0	40808	learnCritters	tree	6	 cheeba	#FF8C00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194765	1	playerB	0	40808	learnCritters	tree	7	 cheeba	#FF8C00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194765	1	playerB	0	40808	learnCritters	tree	8	truft	#EDCA00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194766	1	playerB	0	40808	learnCritters	tree	9	truft	#EDCA00	0.8	0.8	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194767	1	playerB	0	40808	learnCritters	tree	10	truft	#EDCA00	0.8	0.8	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738194769	1	playerB	0	40808	learnCritters	tree	11	grink	#B630F0	0.8	0.8	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301876	1	playerA	0	78925	learnCritters	fish	0	morseth	#228C22	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301906	1	playerA	0	78925	learnCritters	fish	1	blin	#B630F0	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301908	1	playerA	0	78925	learnCritters	fish	2	blin	#B630F0	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301909	1	playerA	0	78925	learnCritters	fish	3	morseth	#228C22	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301909	1	playerA	0	78925	learnCritters	fish	4	blin	#B630F0	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301911	1	playerA	0	78925	learnCritters	fish	5	dorb	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301912	1	playerA	0	78925	learnCritters	fish	6	morseth	#228C22	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301913	1	playerA	0	78925	learnCritters	fish	7	dorb	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301913	1	playerA	0	78925	learnCritters	fish	8	dorb	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301915	1	playerA	0	78925	learnCritters	fish	9	morseth	#228C22	0	0	false	false	false	1	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301916	1	playerA	0	78925	learnCritters	fish	10	dorb	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7885-73f4a3d7-c242-46d0-96f2-a0c9fb4c2307	1502738301917	1	playerA	0	78925	learnCritters	fish	11	blin	#B630F0	0	0	false	false	false	0	logTrain
