iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492596624	2	playerA	1	39709	learnCritters	bug	9	morseth	#F52A37	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492596625	2	playerA	1	39709	learnCritters	bug	10	pangolin	#228C22	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492596626	2	playerA	1	39709	learnCritters	bug	11	kwep	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673438	3	playerB	2	18245	learnCritters	fish	0	mook	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673449	3	playerB	2	18245	learnCritters	fish	1	krivel	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673449	3	playerB	2	18245	learnCritters	fish	2	krivel	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673450	3	playerB	2	18245	learnCritters	fish	3	oller	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673451	3	playerB	2	18245	learnCritters	fish	4	krivel	#228C22	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673451	3	playerB	2	18245	learnCritters	fish	5	krivel	#228C22	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673452	3	playerB	2	18245	learnCritters	fish	6	oller	#FF8C00	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673453	3	playerB	2	18245	learnCritters	fish	7	oller	#FF8C00	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673453	3	playerB	2	18245	learnCritters	fish	8	mook	#EDCA00	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673454	3	playerB	2	18245	learnCritters	fish	9	oller	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673454	3	playerB	2	18245	learnCritters	fish	10	mook	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492673455	3	playerB	2	18245	learnCritters	fish	11	mook	#EDCA00	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683276	3	playerA	2	15834	learnCritters	tree	0	grink	#5CA4DB	0.2	0.2	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683284	3	playerA	2	15834	learnCritters	tree	1	mox	#FF8C00	0.2	0.2	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683285	3	playerA	2	15834	learnCritters	tree	2	mox	#FF8C00	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683285	3	playerA	2	15834	learnCritters	tree	3	glippet	#228C22	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683286	3	playerA	2	15834	learnCritters	tree	4	glippet	#228C22	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683287	3	playerA	2	15834	learnCritters	tree	5	glippet	#228C22	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683287	3	playerA	2	15834	learnCritters	tree	6	grink	#5CA4DB	0.2	0.2	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683288	3	playerA	2	15834	learnCritters	tree	7	glippet	#228C22	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683288	3	playerA	2	15834	learnCritters	tree	8	grink	#5CA4DB	0.2	0.2	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683289	3	playerA	2	15834	learnCritters	tree	9	mox	#FF8C00	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683290	3	playerA	2	15834	learnCritters	tree	10	mox	#FF8C00	0.2	0.2	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492683290	3	playerA	2	15834	learnCritters	tree	11	grink	#5CA4DB	0.2	0.2	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749787	4	playerA	3	8781	learnCritters	bird	0	ellep	#228C22	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749788	4	playerA	3	8781	learnCritters	bird	1	ellep	#228C22	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749789	4	playerA	3	8781	learnCritters	bird	2	saper	#EDCA00	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749789	4	playerA	3	8781	learnCritters	bird	3	ellep	#228C22	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749790	4	playerA	3	8781	learnCritters	bird	4	saper	#EDCA00	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749790	4	playerA	3	8781	learnCritters	bird	5	taifel	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749791	4	playerA	3	8781	learnCritters	bird	6	taifel	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749792	4	playerA	3	8781	learnCritters	bird	7	ellep	#228C22	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749792	4	playerA	3	8781	learnCritters	bird	8	saper	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749793	4	playerA	3	8781	learnCritters	bird	9	taifel	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749793	4	playerA	3	8781	learnCritters	bird	10	saper	#EDCA00	0	0	false	false	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492749794	4	playerA	3	8781	learnCritters	bird	11	taifel	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750045	4	playerB	3	10512	learnCritters	bug	0	daith	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750049	4	playerB	3	10512	learnCritters	bug	1	ackle	#228C22	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750054	4	playerB	3	10512	learnCritters	bug	2	ackle	#228C22	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750055	4	playerB	3	10512	learnCritters	bug	3	truft	#B630F0	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750055	4	playerB	3	10512	learnCritters	bug	4	daith	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750056	4	playerB	3	10512	learnCritters	bug	5	ackle	#228C22	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750056	4	playerB	3	10512	learnCritters	bug	6	truft	#B630F0	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750057	4	playerB	3	10512	learnCritters	bug	7	ackle	#228C22	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750057	4	playerB	3	10512	learnCritters	bug	8	truft	#B630F0	0.8	0.8	true	true	false	0	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750057	4	playerB	3	10512	learnCritters	bug	9	daith	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750058	4	playerB	3	10512	learnCritters	bug	10	daith	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	7270-103c2178-9638-4a00-9ca6-5ed29429346a	1502492750058	4	playerB	3	10512	learnCritters	bug	11	truft	#B630F0	0.8	0.8	true	true	false	0	logTrain
