iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314081	1	playerA	0	19509	learnCritters	fish	0	kwep	#228C22	0	0	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314102	1	playerA	0	19509	learnCritters	fish	1	reesle	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314102	1	playerA	0	19509	learnCritters	fish	2	kwep	#228C22	0	0	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314103	1	playerA	0	19509	learnCritters	fish	3	crullet	#FF8C00	0	0	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314109	1	playerA	0	19509	learnCritters	fish	4	crullet	#FF8C00	0	0	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314110	1	playerA	0	19509	learnCritters	fish	5	reesle	#F52A37	0	0	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314112	1	playerA	0	19509	learnCritters	fish	6	reesle	#F52A37	0	0	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314118	1	playerA	0	19509	learnCritters	fish	7	kwep	#228C22	0	0	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314119	1	playerA	0	19509	learnCritters	fish	8	reesle	#F52A37	0	0	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314119	1	playerA	0	19509	learnCritters	fish	9	crullet	#FF8C00	0	0	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314120	1	playerA	0	19509	learnCritters	fish	10	crullet	#FF8C00	0	0	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656314120	1	playerA	0	19509	learnCritters	fish	11	kwep	#228C22	0	0	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656482205	1	playerB	0	220343	learnCritters	tree	0	plov	#EDCA00	0.8	0.8	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656482211	1	playerB	0	220343	learnCritters	tree	1	luzak	#B630F0	0.8	0.8	false	false	false	0	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656482212	1	playerB	0	220343	learnCritters	tree	2	glippet	#228C22	0.8	0.8	false	false	false	1	logTrain
pilot1	7480-f3534652-26df-4fb1-848f-859a2cc64c33	1502656482212	1	playerB	0	220343	learnCritters	tree	3	luzak	#B630F0	0.8	0.8	false	false	false	0	logTrain
