correct_rejections,false_alarms,hits,misses,score,type,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
31,3,15,1,12,training,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
