iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129620872	1	explorer	wudsy creatures have specific colors	8741	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129629668	1	student	Ok	295	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129659109	1	explorer	usually orange and pink combination is wudsy creature	25111	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129672486	1	student	Anything else?	1600	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129688666	1	explorer	I only found 3 of them out of 50	11417	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129694741	1	student	Ouch	663	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129719639	1	student	Alright, I'll give it a shot then	9319	chatMessage
pilot1	8204-74acbfd0-0fd5-4d65-bf85-3c0c8e28b8e3	1525129731445	1	explorer	ok good luck	8322	chatMessage
