iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72	1525124292436	1	explorer	Most of the wudsy's are yellow	7079	chatMessage
pilot1	7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72	1525124306728	1	student	Anything els?	7572	chatMessage
pilot1	7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72	1525124313856	1	explorer	no	844	chatMessage
pilot1	7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72	1525124357382	1	student	So just yellow? Any shape/size?	27365	chatMessage
pilot1	7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72	1525124372787	1	explorer	just yellow	3835	chatMessage
