iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	2476-35614035-5af8-43ef-8f25-50dc4a99bf1f	1524852712117		explorer	If it has orange its a wudsy 	5044	chatMessage
pilot1	2476-35614035-5af8-43ef-8f25-50dc4a99bf1f	1524852726482		student	Anything else? Shapes? 	4966	chatMessage
pilot1	2476-35614035-5af8-43ef-8f25-50dc4a99bf1f	1524852750357		explorer	I didn't notice anything in particular, basically everything that had orange was identified as a wudsy	17010	chatMessage
