iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	0092-4cf18622-eb4d-46de-9e81-4bedec469478	1502650158148	5	playerA	yes	2	yes	28	Male	2	Fun hit	no	1million	Top to bottom left to right	yes	liked	logSubjInfo
