iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	5721-6f3cedce-bf0f-48ff-b00d-9df87a2c0de4	1525299767339	1	explorer	yes	1	confused	33	Female	2		no	1.20	I matched colors and type of animals to decide what was a wudsy	yes	okay	logSubjInfo
pilot1	5721-6f3cedce-bf0f-48ff-b00d-9df87a2c0de4	1525299901976	1	student	yes	2	yes	51	Male	3	Partner seemed real			No	$3		i simply used my partner's criteria	no	liked	logSubjInfo
