iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	5540-1b0fe1b2-b896-49e9-9a50-f94c57777c2b	1525364592272	1	student	yes	1	yes	44	Male	3		Lost connection with partner	yes	NA	yes	not much	logSubjInfo
