iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	8846-b611ef86-0a79-40c9-8dd4-64c3b4b6bf67	1525294253469	1	explorer	yes	0	yes	33	Female	2		no	2.50	i didn't see one to use	yes	okay	logSubjInfo
pilot1	8846-b611ef86-0a79-40c9-8dd4-64c3b4b6bf67	1525294296233	1	student	no	2	yes	21	Male	2	Very cute hit		none that I can recall	1.20	I just waited for the information that my partner was to provide me with	yes	liked	logSubjInfo
