iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	1264-d6d8fe98-9e3c-4f05-81ae-a39b703103f8	1525124997344	1	student		1	yes	33	Male	2		no	2.00	didn't have one	yes	okay	logSubjInfo
