experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547764554444	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	230.829	44.974	223.145	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547764584491	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	-1	73.271	222.846	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547765053575	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	1	272.791	28.655	146.925	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547765102232	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	1	-1	76.669	146.511	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547765583311	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	2	147.131	74.304	223.114	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547765610693	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	2	-1	101.321	222.745	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547766113622	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	3	166.461	59.708	251.372	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547766203290	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	3	-1	148.171	251.008	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547766433237	explorer	5	"bugs without wings"	bugs_without_wings	4	67.373	26.894	110.402	logTimes
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1547766442233	student	5	"bugs without wings"	bugs_without_wings	4	-1	35.883	110.034	logTimes
