experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547831675105	explorer	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0	203.706	50.403	146.771	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547831701495	student	29	"fish with white stripes or whiskers"	fish_white_stripes_or_whiskers	0	-1	76.767	146.353	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547831851713	explorer	9	"trees without leaves"	trees_without_leaves	1	45.223	29.062	59.595	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547831862789	student	9	"trees without leaves"	trees_without_leaves	1	-1	40.893	59.202	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547832056289	explorer	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	2	72.658	51.746	44.524	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547832059724	student	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	2	-1	56.738	44.133	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547832270433	explorer	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	3	129.45	26.067	39.846	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547832282242	student	49	"birds with (white crests or orange wings) and tails"	birds_white_crests_or_orange_wings_tails	3	-1	29.189	39.436	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547832488380	student	39	"bugs with (white legs and purple wings) or orange antennae"	bugs_white_legs_purple_wings_or_orange_antennae	4	-1	29.556	94.561	logTimes
mp-game-6	pilot	4614-ed69d903-0061-43b8-83d8-01d5bd9e72a5	1547832493752	explorer	39	"bugs with (white legs and purple wings) or orange antennae"	bugs_white_legs_purple_wings_or_orange_antennae	4	65.784	32.763	94.954	logTimes
