iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	6190-66f6f77d-1d06-4000-93b4-3914134cd27a	1525123356330	1	explorer	no	2	yes	35	Female	3	this hit was fun and the instructions were clear	no	1 dollar	I compare the creatures that identify correctly to figure out when ther was a wudsy or not wudsy one	yes	not much	logSubjInfo
