iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125512761	1	student	yes	2	yes	40	Male	2	I really enjoyed the study	No issues that I could find	1.25	I listened to what my partner found out by using the wudsy detector	yes	liked	logSubjInfo
