iterationName,game_id,time,trialNum,role,text,reactionTime,eventType,rule_idx,rule_type
pilot1,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1525124292436,1,explorer,Most of the wudsy's are yellow,7.079,chatMessage,1,SINGLE_FEAT
pilot1,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1525124306728,1,student,Anything els?,7.572,chatMessage,1,SINGLE_FEAT
pilot1,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1525124313856,1,explorer,no,0.844,chatMessage,1,SINGLE_FEAT
pilot1,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1525124357382,1,student,So just yellow? Any shape/size?,27.365,chatMessage,1,SINGLE_FEAT
pilot1,7920-0e158e48-8b4f-4e15-81f2-b9c40a488c72,1525124372787,1,explorer,just yellow,3.835,chatMessage,1,SINGLE_FEAT
