experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	0390-d30a6241-907a-4dd8-98f1-b17e65c57a59	1548439711612	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	4	yes	2	yes	26	Male	3			2.00		yes	loved	logSubjInfo
mp-game-6	pilot	0390-d30a6241-907a-4dd8-98f1-b17e65c57a59	1548439719731	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	4	yes	1	yes	29	Male	0	no	no	3.00	none	yes	not much	logSubjInfo
