experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments		problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	7504-ddca3cdf-3135-4bcf-8d17-9a83f4bae387	1548439862598	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0	yes	2	yes	30	Female	3	This experiment is very interesting		No problems in the experiment	100	I would understand the strategy to use this experiemnt	yes	loved	logSubjInfo
